year,triad_id,balanced,actor_load_mean,tie_btw_mean,tie_emb_mean,triad_log_cinc_mean,prev_year,prev_balanced,is_onset,spell_id_local,spell_id,t1,event,is_terminal_row,row_event,z_actor_load,z_tie_btw,z_tie_emb,z_cinc,era,event_dissolve,event_flip
1994,100-101-165,FALSE,0.1146704384053689,1,32,-6.0699295290293405,1993,TRUE,TRUE,3,100-101-165_S3,1995,flipped,FALSE,continues,-0.8099562781583123,-0.5537596743545242,1.4148164200442492,0.17584895769753223,post-1989,0,0
1995,100-101-165,FALSE,0.11500797867443287,1,32,-6.05032647965402,1994,FALSE,FALSE,3,100-101-165_S3,1995,flipped,TRUE,flipped,-0.8052394940867437,-0.5537596743545242,1.4148164200442492,0.18895335842612432,post-1989,0,1
1997,100-101-165,FALSE,0.11500797867443287,1,32,-6.032396435862543,1996,TRUE,TRUE,4,100-101-165_S4,1997,flipped,TRUE,flipped,-0.8052394940867437,-0.5537596743545242,1.4148164200442492,0.2009393752149472,post-1989,0,1
2000,100-101-165,FALSE,0.11462239730844685,1,32,-6.042183434136604,1999,TRUE,TRUE,5,100-101-165_S5,2000,flipped,TRUE,flipped,-0.8106276039274449,-0.5537596743545242,1.4148164200442492,0.19439688558194163,post-1989,0,1
2003,100-101-165,FALSE,0.11476740687100999,1,32,-6.02673050399143,2002,TRUE,TRUE,6,100-101-165_S6,2003,flipped,TRUE,flipped,-0.8086012418675352,-0.5537596743545242,1.4148164200442492,0.20472698194481873,post-1989,0,1
2006,100-101-165,FALSE,0.11490357687453194,1,32,-6.001734203490371,2005,TRUE,TRUE,7,100-101-165_S7,2006,flipped,TRUE,flipped,-0.8066984037101239,-0.5537596743545242,1.4148164200442492,0.22143670563253037,post-1989,0,1
2008,100-101-165,FALSE,0.11483313371520337,1,32,-5.953463107483238,2007,TRUE,TRUE,8,100-101-165_S8,2010,flipped,FALSE,continues,-0.8076827756571908,-0.5537596743545242,1.4148164200442492,0.25370534780012016,post-1989,0,0
2009,100-101-165,FALSE,0.11483313371520337,1,32,-5.956608170075048,2008,FALSE,FALSE,8,100-101-165_S8,2010,flipped,FALSE,continues,-0.8076827756571908,-0.5537596743545242,1.4148164200442492,0.25160291160611253,post-1989,0,0
2010,100-101-165,FALSE,0.1148677345878587,1,32,-5.9834159647637986,2009,FALSE,FALSE,8,100-101-165_S8,2010,flipped,TRUE,flipped,-0.8071992634366915,-0.5537596743545242,1.4148164200442492,0.23368222602678249,post-1989,0,1
1982,100-101-2,FALSE,0.10287167692617138,90.55555555555554,28.333333333333332,-4.346015838146444,1981,TRUE,TRUE,1,100-101-2_S1,1982,flipped,TRUE,flipped,-0.9748320435407546,1.6141919424788636,0.9980661194521954,1.3282643495230748,1945-1989,0,1
1987,100-101-2,FALSE,0.10541036683170328,65.66666666666667,29,-4.308791301765931,1986,TRUE,TRUE,2,100-101-2_S2,1988,flipped,FALSE,continues,-0.9393564182404862,1.011684297105813,1.0738389013780234,1.3531485005715553,1945-1989,0,0
1988,100-101-2,FALSE,0.10548827337012438,60.333333333333336,29,-4.311438124266866,1987,FALSE,FALSE,2,100-101-2_S2,1988,flipped,TRUE,flipped,-0.9382677531146488,0.8825755159544452,1.0738389013780234,1.3513791318348027,1945-1989,0,1
1994,100-101-2,FALSE,0.09663601034187981,46.0968253968254,32,-4.193423208345165,1993,TRUE,TRUE,3,100-101-2_S3,1995,flipped,FALSE,continues,-1.0619691809909404,0.5379396057917607,1.4148164200442492,1.4302706716447293,post-1989,0,0
1995,100-101-2,FALSE,0.09681812380490797,48.911111111111126,32,-4.193896649242959,1994,FALSE,FALSE,3,100-101-2_S3,1995,flipped,TRUE,flipped,-1.0594243294269732,0.6060675429885989,1.4148164200442492,1.4299541821472432,post-1989,0,1
1997,100-101-2,FALSE,0.0966051937976169,49.92222222222224,32,-4.168867148691351,1996,TRUE,TRUE,4,100-101-2_S4,1997,flipped,TRUE,flipped,-1.0623998110473873,0.63054441608187906,1.4148164200442492,1.4466860996660407,post-1989,0,1
2003,100-101-2,FALSE,0.09559715236241122,50.75555555555556,32,-4.142049270742377,2002,TRUE,TRUE,5,100-101-2_S5,2003,flipped,TRUE,flipped,-1.0764861711674545,0.65071766313678,1.4148164200442492,1.4646135257825237,post-1989,0,1
2006,100-101-2,FALSE,0.09737223271033886,42.2920634920635,32,-4.104353541008784,2005,TRUE,TRUE,6,100-101-2_S6,2006,flipped,TRUE,flipped,-1.0516812175716126,0.4458343235239544,1.4148164200442492,1.489812663872111,post-1989,0,1
2008,100-101-2,FALSE,0.0959628120462212,53.833333333333336,32,-4.073640757930434,2007,TRUE,TRUE,7,100-101-2_S7,2009,flipped,FALSE,continues,-1.071376446698156,0.7252241889262153,1.4148164200442492,1.5103437868236103,post-1989,0,0
2009,100-101-2,FALSE,0.09608493094209487,48.07777777777779,32,-4.078171288206983,2008,FALSE,FALSE,7,100-101-2_S7,2009,flipped,TRUE,flipped,-1.0696699585671492,0.5858942959336976,1.4148164200442492,1.5073151822876416,post-1989,0,1
1994,100-101-20,FALSE,0.10125368826830279,20.41904761904762,32,-5.034876085061357,1993,TRUE,TRUE,1,100-101-20_S1,1995,flipped,FALSE,continues,-0.9974417995576496,-0.08366538012659666,1.4148164200442492,0.8677696301181144,post-1989,0,0
1995,100-101-20,FALSE,0.10221305775179436,21.088888888888892,32,-5.029551091903285,1994,FALSE,FALSE,1,100-101-20_S1,1995,flipped,TRUE,flipped,-0.9840355807647607,-0.06744993201770458,1.4148164200442492,0.8713293234537971,post-1989,0,1
1997,100-101-20,FALSE,0.1023732308329053,16.74444444444445,32,-5.01056380681794,1996,TRUE,TRUE,2,100-101-20_S2,1997,flipped,TRUE,flipped,-0.9817973238605602,-0.17261979333058972,1.4148164200442492,0.884022093223567,post-1989,0,1
2000,100-101-20,FALSE,0.10005848798294663,21.234920634920645,32,-5.020905721544154,1999,TRUE,TRUE,3,100-101-20_S3,2000,flipped,TRUE,flipped,-1.014143515426798,-0.063914810629036,1.4148164200442492,0.8771086486732586,post-1989,0,1
2003,100-101-20,FALSE,0.10068995535513581,21.911111111111122,32,-5.007393477863187,2002,TRUE,TRUE,4,100-101-20_S4,2003,flipped,TRUE,flipped,-1.0053193971930925,-0.04754566159020182,1.4148164200442492,0.8861414196747286,post-1989,0,1
2006,100-101-20,FALSE,0.100897477590763,30.374603174603177,32,-4.99156557940915,2005,TRUE,TRUE,5,100-101-20_S5,2006,flipped,TRUE,flipped,-1.002419483715459,0.15733767802262366,1.4148164200442492,0.8967221778038333,post-1989,0,1
2008,100-101-20,FALSE,0.10084448570315326,20.833333333333343,32,-4.957234053708423,2007,TRUE,TRUE,6,100-101-20_S6,2010,flipped,FALSE,continues,-1.0031599917801504,-0.07363639444787415,1.4148164200442492,0.9196723863041838,post-1989,0,0
2009,100-101-20,FALSE,0.10082019358266037,26.588888888888864,32,-4.98666727084171,2008,FALSE,FALSE,6,100-101-20_S6,2010,flipped,FALSE,continues,-1.0034994496093546,0.06569349854464301,1.4148164200442492,0.899996637666228,post-1989,0,0
2010,100-101-20,FALSE,0.10088449856242244,29.91111111111111,32,-5.009279630842993,2009,FALSE,FALSE,6,100-101-20_S6,2010,flipped,TRUE,flipped,-1.0026008525172048,0.14611751013684995,1.4148164200442492,0.8848805492861691,post-1989,0,1
1982,100-101-31,FALSE,0.12547831666631967,1.8888888888888886,28,-6.457377498026229,NA,NA,TRUE,1,100-101-31_S1,1982,flipped,TRUE,flipped,-0.658927104157609,-0.5322415441626295,0.9601797284892816,-0.08315530995515195,1945-1989,0,1
1987,100-101-31,FALSE,0.12705535741502813,1,29,-7.059798906236599,1986,TRUE,TRUE,2,100-101-31_S2,1988,flipped,FALSE,continues,-0.636889553780729,-0.5537596743545242,1.0738389013780234,-0.4858667141619927,1945-1989,0,0
1988,100-101-31,FALSE,0.12705535741502813,1,29,-6.971327396247425,1987,FALSE,FALSE,2,100-101-31_S2,1988,flipped,TRUE,flipped,-0.636889553780729,-0.5537596743545242,1.0738389013780234,-0.42672458286575843,1945-1989,0,1
1994,100-101-31,FALSE,0.1146704384053689,1,32,-6.958104827259476,1993,TRUE,TRUE,3,100-101-31_S3,1995,flipped,FALSE,continues,-0.8099562781583123,-0.5537596743545242,1.4148164200442492,-0.4178854558829084,post-1989,0,0
1995,100-101-31,FALSE,0.11500797867443287,1,32,-6.955613058871073,1994,FALSE,FALSE,3,100-101-31_S3,1995,flipped,TRUE,flipped,-0.8052394940867437,-0.5537596743545242,1.4148164200442492,-0.4162197389396263,post-1989,0,1
1997,100-101-31,FALSE,0.11500797867443287,1,32,-6.9356190130035715,1996,TRUE,TRUE,4,100-101-31_S4,1997,flipped,TRUE,flipped,-0.8052394940867437,-0.5537596743545242,1.4148164200442492,-0.4028539617986756,post-1989,0,1
2000,100-101-31,FALSE,0.11462239730844685,1,32,-6.875467947551217,1999,TRUE,TRUE,5,100-101-31_S5,2000,flipped,TRUE,flipped,-0.8106276039274449,-0.5537596743545242,1.4148164200442492,-0.36264370415724,post-1989,0,1
2003,100-101-31,FALSE,0.11476740687100999,1,32,-7.052412712990639,2002,TRUE,TRUE,6,100-101-31_S6,2003,flipped,TRUE,flipped,-0.8086012418675352,-0.5537596743545242,1.4148164200442492,-0.4809291335692643,post-1989,0,1
2006,100-101-31,FALSE,0.11490357687453194,1,32,-6.997699364604457,2005,TRUE,TRUE,7,100-101-31_S7,2006,flipped,TRUE,flipped,-0.8066984037101239,-0.5537596743545242,1.4148164200442492,-0.4443539238287709,post-1989,0,1
2008,100-101-31,FALSE,0.11483313371520337,1,32,-6.966377108760475,2007,TRUE,TRUE,8,100-101-31_S8,2010,flipped,FALSE,continues,-0.8076827756571908,-0.5537596743545242,1.4148164200442492,-0.4234153757261593,post-1989,0,0
2009,100-101-31,FALSE,0.11483313371520337,1,32,-6.971947930557787,2008,FALSE,FALSE,8,100-101-31_S8,2010,flipped,FALSE,continues,-0.8076827756571908,-0.5537596743545242,1.4148164200442492,-0.42713940252535026,post-1989,0,0
2010,100-101-31,FALSE,0.1148677345878587,1,32,-7.007355914572155,2009,FALSE,FALSE,8,100-101-31_S8,2010,flipped,TRUE,flipped,-0.8071992634366915,-0.5537596743545242,1.4148164200442492,-0.45080921035127014,post-1989,0,1
1982,100-101-41,FALSE,0.12547831666631967,1.8888888888888886,28,-6.296399651608647,1981,TRUE,TRUE,1,100-101-41_S1,1982,flipped,TRUE,flipped,-0.658927104157609,-0.5322415441626295,0.9601797284892816,0.0244564277644667,1945-1989,0,1
1987,100-101-41,FALSE,0.12705535741502813,1,29,-6.252622317922112,1986,TRUE,TRUE,2,100-101-41_S2,1988,flipped,FALSE,continues,-0.636889553780729,-0.5537596743545242,1.0738389013780234,0.0537210443286567,1945-1989,0,0
1988,100-101-41,FALSE,0.12705535741502813,1,29,-6.2478494225852685,1987,FALSE,FALSE,2,100-101-41_S2,1988,flipped,TRUE,flipped,-0.636889553780729,-0.5537596743545242,1.0738389013780234,0.0569116669676208,1945-1989,0,1
1994,100-101-41,FALSE,0.10996476553503509,2.484126984126984,32,-6.099228305320301,1993,TRUE,TRUE,3,100-101-41_S3,1995,flipped,FALSE,continues,-0.8757132999867127,-0.5178320819805572,1.4148164200442492,0.15626308113194642,post-1989,0,0
1995,100-101-41,FALSE,0.11500797867443287,1,32,-6.138426870384585,1994,FALSE,FALSE,3,100-101-41_S3,1995,flipped,TRUE,flipped,-0.8052394940867437,-0.5537596743545242,1.4148164200442492,0.1300593158527109,post-1989,0,1
1997,100-101-41,FALSE,0.11500797867443287,1,32,-6.106756332823362,1996,TRUE,TRUE,4,100-101-41_S4,1997,flipped,TRUE,flipped,-0.8052394940867437,-0.5537596743545242,1.4148164200442492,0.1512306860587509,post-1989,0,1
2000,100-101-41,FALSE,0.11462239730844685,1,32,-6.048944411073016,1999,TRUE,TRUE,5,100-101-41_S5,2000,flipped,TRUE,flipped,-0.8106276039274449,-0.5537596743545242,1.4148164200442492,0.18987725450846896,post-1989,0,1
2003,100-101-41,FALSE,0.11476740687100999,1,32,-6.000546446676771,2002,TRUE,TRUE,6,100-101-41_S6,2003,flipped,TRUE,flipped,-0.8086012418675352,-0.5537596743545242,1.4148164200442492,0.22223070665530625,post-1989,0,1
2006,100-101-41,FALSE,0.11490357687453194,1,32,-5.96026581326355,2005,TRUE,TRUE,7,100-101-41_S7,2006,flipped,TRUE,flipped,-0.8066984037101239,-0.5537596743545242,1.4148164200442492,0.24915782150065785,post-1989,0,1
2008,100-101-41,FALSE,0.11483313371520337,1,32,-5.891985750486219,2007,TRUE,TRUE,8,100-101-41_S8,2010,flipped,FALSE,continues,-0.8076827756571908,-0.5537596743545242,1.4148164200442492,0.29480221525166506,post-1989,0,0
2009,100-101-41,FALSE,0.11483313371520337,1,32,-5.903722505783362,2008,FALSE,FALSE,8,100-101-41_S8,2010,flipped,FALSE,continues,-0.8076827756571908,-0.5537596743545242,1.4148164200442492,0.28695633669866716,post-1989,0,0
2010,100-101-41,FALSE,0.1148677345878587,1,32,-5.96359823907406,2009,FALSE,FALSE,8,100-101-41_S8,2010,flipped,TRUE,flipped,-0.8071992634366915,-0.5537596743545242,1.4148164200442492,0.24693013526760668,post-1989,0,1
1982,100-101-42,FALSE,0.12547831666631967,1.8888888888888886,28,-6.042716137237153,1981,TRUE,TRUE,1,100-101-42_S1,1982,flipped,TRUE,flipped,-0.658927104157609,-0.5322415441626295,0.9601797284892816,0.19404078002074526,1945-1989,0,1
1987,100-101-42,FALSE,0.12705535741502813,1,29,-6.05245709283176,1986,TRUE,TRUE,2,100-101-42_S2,1988,flipped,FALSE,continues,-0.636889553780729,-0.5537596743545242,1.0738389013780234,0.18752906936047148,1945-1989,0,0
1988,100-101-42,FALSE,0.12705535741502813,1,29,-6.064813410502011,1987,FALSE,FALSE,2,100-101-42_S2,1988,flipped,TRUE,flipped,-0.636889553780729,-0.5537596743545242,1.0738389013780234,0.17926902087614685,1945-1989,0,1
1994,100-101-42,FALSE,0.1146704384053689,1,32,-5.9405643635928875,1993,TRUE,TRUE,3,100-101-42_S3,1995,flipped,FALSE,continues,-0.8099562781583123,-0.5537596743545242,1.4148164200442492,0.2623280016331216,post-1989,0,0
1995,100-101-42,FALSE,0.11500797867443287,1,32,-5.926286044470022,1994,FALSE,FALSE,3,100-101-42_S3,1995,flipped,TRUE,flipped,-0.8052394940867437,-0.5537596743545242,1.4148164200442492,0.2718728847752472,post-1989,0,1
1997,100-101-42,FALSE,0.11500797867443287,1,32,-5.891120579911136,1996,TRUE,TRUE,4,100-101-42_S4,1997,flipped,TRUE,flipped,-0.8052394940867437,-0.5537596743545242,1.4148164200442492,0.29538057128686174,post-1989,0,1
2000,100-101-42,FALSE,0.11462239730844685,1,32,-5.88905852555892,1999,TRUE,TRUE,5,100-101-42_S5,2000,flipped,TRUE,flipped,-0.8106276039274449,-0.5537596743545242,1.4148164200442492,0.2967590296092486,post-1989,0,1
2003,100-101-42,FALSE,0.11476740687100999,1,32,-5.881155169320133,2002,TRUE,TRUE,6,100-101-42_S6,2003,flipped,TRUE,flipped,-0.8086012418675352,-0.5537596743545242,1.4148164200442492,0.30204232738965814,post-1989,0,1
2006,100-101-42,FALSE,0.11490357687453194,1,32,-5.850864889704544,2005,TRUE,TRUE,7,100-101-42_S7,2006,flipped,TRUE,flipped,-0.8066984037101239,-0.5537596743545242,1.4148164200442492,0.32229101190113507,post-1989,0,1
2008,100-101-42,FALSE,0.11483313371520337,1,32,-5.732508250520108,2007,TRUE,TRUE,8,100-101-42_S8,2010,flipped,FALSE,continues,-0.8076827756571908,-0.5537596743545242,1.4148164200442492,0.40141098956720483,post-1989,0,0
2009,100-101-42,FALSE,0.11483313371520337,1,32,-5.738520687189813,2008,FALSE,FALSE,8,100-101-42_S8,2010,flipped,FALSE,continues,-0.8076827756571908,-0.5537596743545242,1.4148164200442492,0.3973917485824687,post-1989,0,0
2010,100-101-42,FALSE,0.1148677345878587,1,32,-5.767367320144213,2009,FALSE,FALSE,8,100-101-42_S8,2010,flipped,TRUE,flipped,-0.8071992634366915,-0.5537596743545242,1.4148164200442492,0.3781081243530174,post-1989,0,1
1982,100-101-51,FALSE,0.12547831666631967,1.8888888888888886,28,-6.612119104635924,1981,TRUE,TRUE,1,100-101-51_S1,1982,flipped,TRUE,flipped,-0.658927104157609,-0.5322415441626295,0.9601797284892816,-0.18659819700682082,1945-1989,0,1
1987,100-101-51,FALSE,0.12705535741502813,1,29,-6.580436213345292,1986,TRUE,TRUE,2,100-101-51_S2,1988,flipped,FALSE,continues,-0.636889553780729,-0.5537596743545242,1.0738389013780234,-0.1654185684825182,1945-1989,0,0
1988,100-101-51,FALSE,0.12705535741502813,1,29,-6.5805251238280675,1987,FALSE,FALSE,2,100-101-51_S2,1988,flipped,TRUE,flipped,-0.636889553780729,-0.5537596743545242,1.0738389013780234,-0.16547800406179736,1945-1989,0,1
1994,100-101-51,FALSE,0.1146704384053689,1,32,-6.449676574688417,1993,TRUE,TRUE,3,100-101-51_S3,1995,flipped,FALSE,continues,-0.8099562781583123,-0.5537596743545242,1.4148164200442492,-0.07800733611359713,post-1989,0,0
1995,100-101-51,FALSE,0.11500797867443287,1,32,-6.418370838066547,1994,FALSE,FALSE,3,100-101-51_S3,1995,flipped,TRUE,flipped,-0.8052394940867437,-0.5537596743545242,1.4148164200442492,-0.05707983091059444,post-1989,0,1
1997,100-101-51,FALSE,0.11500797867443287,1,32,-6.363039735289194,1996,TRUE,TRUE,4,100-101-51_S4,1997,flipped,TRUE,flipped,-0.8052394940867437,-0.5537596743545242,1.4148164200442492,-0.020091659852769304,post-1989,0,1
2000,100-101-51,FALSE,0.11462239730844685,1,32,-6.360388204190357,1999,TRUE,TRUE,5,100-101-51_S5,2000,flipped,TRUE,flipped,-0.8106276039274449,-0.5537596743545242,1.4148164200442492,-0.01831914347543374,post-1989,0,1
2003,100-101-51,FALSE,0.11476740687100999,1,32,-6.373365563195301,2002,TRUE,TRUE,6,100-101-51_S6,2003,flipped,TRUE,flipped,-0.8086012418675352,-0.5537596743545242,1.4148164200442492,-0.026994350558964247,post-1989,0,1
2006,100-101-51,FALSE,0.11490357687453194,1,32,-6.352541298439223,2005,TRUE,TRUE,7,100-101-51_S7,2006,flipped,TRUE,flipped,-0.8066984037101239,-0.5537596743545242,1.4148164200442492,-0.013073582161293767,post-1989,0,1
2008,100-101-51,FALSE,0.11483313371520337,1,32,-6.315007226733278,2007,TRUE,TRUE,8,100-101-51_S8,2010,flipped,FALSE,continues,-0.8076827756571908,-0.5537596743545242,1.4148164200442492,0.012017489497671924,post-1989,0,0
2009,100-101-51,FALSE,0.11483313371520337,1,32,-6.323603213591552,2008,FALSE,FALSE,8,100-101-51_S8,2010,flipped,FALSE,continues,-0.8076827756571908,-0.5537596743545242,1.4148164200442492,0.006271176549526864,post-1989,0,0
2010,100-101-51,FALSE,0.1148677345878587,1,32,-6.348121294256304,2009,FALSE,FALSE,8,100-101-51_S8,2010,flipped,TRUE,flipped,-0.8071992634366915,-0.5537596743545242,1.4148164200442492,-0.010118862978269628,post-1989,0,1
1982,100-101-52,FALSE,0.12547831666631967,1.8888888888888886,28,-6.309816532081668,1981,TRUE,TRUE,1,100-101-52_S1,1982,flipped,TRUE,flipped,-0.658927104157609,-0.5322415441626295,0.9601797284892816,0.015487405910783127,1945-1989,0,1
1987,100-101-52,FALSE,0.12705535741502813,1,29,-6.370763635235871,1986,TRUE,TRUE,2,100-101-52_S2,1988,flipped,FALSE,continues,-0.636889553780729,-0.5537596743545242,1.0738389013780234,-0.025254993278651553,1945-1989,0,0
1988,100-101-52,FALSE,0.12705535741502813,1,29,-6.40249264540937,1987,FALSE,FALSE,2,100-101-52_S2,1988,flipped,TRUE,flipped,-0.636889553780729,-0.5537596743545242,1.0738389013780234,-0.046465451716743454,1945-1989,0,1
1994,100-101-52,FALSE,0.1146704384053689,1,32,-6.145437852559509,1993,TRUE,TRUE,3,100-101-52_S3,1996,flipped,FALSE,continues,-0.8099562781583123,-0.5537596743545242,1.4148164200442492,0.1253725593097782,post-1989,0,0
1995,100-101-52,FALSE,0.11500797867443287,1,32,-6.1272799516801335,1994,FALSE,FALSE,3,100-101-52_S3,1996,flipped,FALSE,continues,-0.8052394940867437,-0.5537596743545242,1.4148164200442492,0.13751089579802633,post-1989,0,0
1996,100-101-52,FALSE,0.11487135209303166,1,32,-6.106084512447792,1995,FALSE,FALSE,3,100-101-52_S3,1996,flipped,TRUE,flipped,-0.8071487124585047,-0.5537596743545242,1.4148164200442492,0.1516797898308499,post-1989,0,1
1999,100-101-52,FALSE,0.11469305691776173,1,32,-6.061058021618576,1998,TRUE,TRUE,4,100-101-52_S4,2000,flipped,FALSE,continues,-0.8096402073106089,-0.5537596743545242,1.4148164200442492,0.18177945279303956,post-1989,0,0
2000,100-101-52,FALSE,0.11462239730844685,1,32,-6.045627122014641,1999,FALSE,FALSE,4,100-101-52_S4,2000,flipped,TRUE,flipped,-0.8106276039274449,-0.5537596743545242,1.4148164200442492,0.19209482200632233,post-1989,0,1
2003,100-101-52,FALSE,0.11476740687100999,1,32,-6.0129030927391485,2002,TRUE,TRUE,5,100-101-52_S5,2003,flipped,TRUE,flipped,-0.8086012418675352,-0.5537596743545242,1.4148164200442492,0.21397043864482873,post-1989,0,1
2006,100-101-52,FALSE,0.11490357687453194,1,32,-5.999224601393516,2005,TRUE,TRUE,6,100-101-52_S6,2006,flipped,TRUE,flipped,-0.8066984037101239,-0.5537596743545242,1.4148164200442492,0.2231143441935955,post-1989,0,1
2008,100-101-52,FALSE,0.11483313371520337,1,32,-5.975625093795343,2007,TRUE,TRUE,7,100-101-52_S7,2010,flipped,FALSE,continues,-0.8076827756571908,-0.5537596743545242,1.4148164200442492,0.23889032876838595,post-1989,0,0
2009,100-101-52,FALSE,0.11483313371520337,1,32,-5.9730325168621725,2008,FALSE,FALSE,7,100-101-52_S7,2010,flipped,FALSE,continues,-0.8076827756571908,-0.5537596743545242,1.4148164200442492,0.24062343500106942,post-1989,0,0
2010,100-101-52,FALSE,0.1148677345878587,1,32,-5.999560698404225,2009,FALSE,FALSE,7,100-101-52_S7,2010,flipped,TRUE,flipped,-0.8071992634366915,-0.5537596743545242,1.4148164200442492,0.22288966741868754,post-1989,0,1
1982,100-101-53,FALSE,0.12547831666631967,1.8888888888888886,28,-7.2161685698316935,1981,TRUE,TRUE,1,100-101-53_S1,1982,flipped,TRUE,flipped,-0.658927104157609,-0.5322415441626295,0.9601797284892816,-0.5903979375605832,1945-1989,0,1
1987,100-101-53,FALSE,0.12705535741502813,1,29,-7.199922159667473,1986,TRUE,TRUE,2,100-101-53_S2,1988,flipped,FALSE,continues,-0.636889553780729,-0.5537596743545242,1.0738389013780234,-0.579537409429636,1945-1989,0,0
1988,100-101-53,FALSE,0.12705535741502813,1,29,-7.296944908230506,1987,FALSE,FALSE,2,100-101-53_S2,1988,flipped,TRUE,flipped,-0.636889553780729,-0.5537596743545242,1.0738389013780234,-0.6443959399886661,1945-1989,0,1
1994,100-101-53,FALSE,0.1146704384053689,1,32,-7.235300010330991,1993,TRUE,TRUE,3,100-101-53_S3,1995,flipped,FALSE,continues,-0.8099562781583123,-0.5537596743545242,1.4148164200442492,-0.6031870734760206,post-1989,0,0
1995,100-101-53,FALSE,0.11500797867443287,1,32,-7.2150572496891385,1994,FALSE,FALSE,3,100-101-53_S3,1995,flipped,TRUE,flipped,-0.8052394940867437,-0.5537596743545242,1.4148164200442492,-0.5896550335252483,post-1989,0,1
1997,100-101-53,FALSE,0.11500797867443287,1,32,-7.20169536894502,1996,TRUE,TRUE,4,100-101-53_S4,1997,flipped,TRUE,flipped,-0.8052394940867437,-0.5537596743545242,1.4148164200442492,-0.5807227783232067,post-1989,0,1
